자라는,,,,ETN,*,T,자라는,*,*,*,*
자던,,,,ETN,*,T,자던,*,*,*,*
자는,,,,ETN,*,T,자는,*,*,*,*
이라는,,,,ETN,*,T,이라는,*,*,*,*
읍니까마는,,,,ETN,*,T,읍니까마는,*,*,*,*
을까란,,,,ETN,*,T,을까란,*,*,*,*
을까라는,,,,ETN,*,T,을까라는,*,*,*,*
으리란,,,,ETN,*,T,으리란,*,*,*,*
으리라는,,,,ETN,*,T,으리라는,*,*,*,*
으려던,,,,ETN,*,T,으려던,*,*,*,*
으려는,,,,ETN,*,T,으려는,*,*,*,*
으란,,,,ETN,*,T,으란,*,*,*,*
으라는,,,,ETN,*,T,으라는,*,*,*,*
으냐는,,,,ETN,*,T,으냐는,*,*,*,*
어요라는,,,,ETN,*,T,어요라는,*,*,*,*
어서라기,,,,ETN,*,F,어서라기,*,*,*,*
야라는,,,,ETN,*,T,야라는,*,*,*,*
아서라는,,,,ETN,*,T,아서라는,*,*,*,*
아서라기,,,,ETN,*,F,아서라기,*,*,*,*
마던,,,,ETN,*,T,마던,*,*,*,*
마는,,,,ETN,*,T,마는,*,*,*,*
리란,,,,ETN,*,T,리란,*,*,*,*
리라던,,,,ETN,*,T,리라던,*,*,*,*
리라는,,,,ETN,*,T,리라는,*,*,*,*
련다는,,,,ETN,*,T,련다는,*,*,*,*
려던,,,,ETN,*,T,려던,*,*,*,*
려는,,,,ETN,*,T,려는,*,*,*,*
랴는,,,,ETN,*,T,랴는,*,*,*,*
라던,,,,ETN,*,T,라던,*,*,*,*
라는,,,,ETN,*,T,라는,*,*,*,*
라기,,,,ETN,*,F,라기,*,*,*,*
더란,,,,ETN,*,T,더란,*,*,*,*
더라던,,,,ETN,*,T,더라던,*,*,*,*
더라는,,,,ETN,*,T,더라는,*,*,*,*
다란,,,,ETN,*,T,다란,*,*,*,*
다라는,,,,ETN,*,T,다라는,*,*,*,*
다던,,,,ETN,*,T,다던,*,*,*,*
다더라는,,,,ETN,*,T,다더라는,*,*,*,*
다는,,,,ETN,*,T,다는,*,*,*,*
는단,,,,ETN,*,T,는단,*,*,*,*
는다는,,,,ETN,*,T,는다는,*,*,*,*
는다기,,,,ETN,*,F,는다기,*,*,*,*
는가란,,,,ETN,*,T,는가란,*,*,*,*
는가라는,,,,ETN,*,T,는가라는,*,*,*,*
는가는,,,,ETN,*,T,는가는,*,*,*,*
느냐라는,,,,ETN,*,T,느냐라는,*,*,*,*
느냐는,,,,ETN,*,T,느냐는,*,*,*,*
노라는,,,,ETN,*,T,노라는,*,*,*,*
냐라는,,,,ETN,*,T,냐라는,*,*,*,*
냐는,,,,ETN,*,T,냐는,*,*,*,*
고픈,,,,ETN,*,T,고픈,*,*,*,*
