헌테,,,,JKB,*,F,헌테,*,*,*,*
한테서,,,,JKB,*,F,한테서,*,*,*,*
한테로,,,,JKB,*,F,한테로,*,*,*,*
한테다가,,,,JKB,*,F,한테다가,*,*,*,*
한테다,,,,JKB,*,F,한테다,*,*,*,*
한테,,,,JKB,*,F,한테,*,*,*,*
하고,,,,JKB,*,F,하고,*,*,*,*
처럼,,,,JKB,*,T,처럼,*,*,*,*
조차,,,,JKB,*,F,조차,*,*,*,*
인들,,,,JKB,*,T,인들,*,*,*,*
이랑,,,,JKB,*,T,이랑,*,*,*,*
이든,,,,JKB,*,T,이든,*,*,*,*
이니,,,,JKB,*,F,이니,*,*,*,*
이나,,,,JKB,*,F,이나,*,*,*,*
으루,,,,JKB,*,F,으루,*,*,*,*
으로써,,,,JKB,*,F,으로써,*,*,*,*
으로서,,,,JKB,*,F,으로서,*,*,*,*
으로부터,,,,JKB,*,F,으로부터,*,*,*,*
으로다,,,,JKB,*,F,으로다,*,*,*,*
으로,,,,JKB,*,F,으로,*,*,*,*
에서부터,,,,JKB,*,F,에서부터,*,*,*,*
에서,,,,JKB,*,F,에서,*,*,*,*
에다가,,,,JKB,*,F,에다가,*,*,*,*
에다,,,,JKB,*,F,에다,*,*,*,*
에게서,,,,JKB,*,F,에게서,*,*,*,*
에게다,,,,JKB,*,F,에게다,*,*,*,*
에게,,,,JKB,*,F,에게,*,*,*,*
서부터,,,,JKB,*,F,서부터,*,*,*,*
부터,,,,JKB,*,F,부터,*,*,*,*
보담,,,,JKB,*,T,보담,*,*,*,*
보다,,,,JKB,*,F,보다,*,*,*,*
보구,,,,JKB,*,F,보구,*,*,*,*
보고,,,,JKB,*,F,보고,*,*,*,*
버덤,,,,JKB,*,T,버덤,*,*,*,*
맹키로,,,,JKB,*,F,맹키로,*,*,*,*
맨치로,,,,JKB,*,F,맨치로,*,*,*,*
만큼,,,,JKB,*,T,만큼,*,*,*,*
만치,,,,JKB,*,F,만치,*,*,*,*
마따나,,,,JKB,*,F,마따나,*,*,*,*
마냥,,,,JKB,*,T,마냥,*,*,*,*
로써,,,,JKB,*,F,로써,*,*,*,*
로서,,,,JKB,*,F,로서,*,*,*,*
로부터,,,,JKB,*,F,로부터,*,*,*,*
라고,,,,JKB,*,F,라고,*,*,*,*
따라,,,,JKB,*,F,따라,*,*,*,*
더러,,,,JKB,*,F,더러,*,*,*,*
대로,,,,JKB,*,F,대로,*,*,*,*
다가,,,,JKB,*,F,다가,*,*,*,*
께서,,,,JKB,*,F,께서,*,*,*,*
까지,,,,JKB,*,F,까지,*,*,*,*
게서,,,,JKB,*,F,게서,*,*,*,*
거나,,,,JKB,*,F,거나,*,*,*,*
같이,,,,JKB,*,F,같이,*,*,*,*
